Total,Artist,Title,Country
"49,093,676",Mares,Sunnanvind,country/se_daily_totals.html
"21,121,791",Hov1,Grät,country/se_daily_totals.html
"13,558,407",David Kushner,Daylight,country/se_daily_totals.html
"9,243,190",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/se_daily_totals.html
"619,496",Ofenbach,Overdrive (w/ Norma Jean Martine),country/se_daily_totals.html
"2,369,736",23,Beauty & The Beast (w/ Romeo),country/se_daily_totals.html
"27,234,534",Miss Li,Hälsa Gud,country/se_daily_totals.html
"29,984",¥$,"Talking / Once Again (w/ Kanye West, Ty Dolla $ign, North West)",country/se_daily_totals.html
"31,914,556",Tom Odell,Another Love,country/se_daily_totals.html
"4,448,196",Asme,Aktiv (w/ Owen),country/se_daily_totals.html
"253,017",Dahlen,DNA (w/ Advokaten),country/se_daily_totals.html
"1,083,990",VC Barre,MIKEY,country/se_daily_totals.html
"3,756,043",Mitski,My Love Mine All Mine,country/se_daily_totals.html
"3,242,587",Creedence Clearwater Revival,Have You Ever Seen The Rain,country/se_daily_totals.html
"13,657,205",Coldplay,Viva La Vida,country/se_daily_totals.html
"27,866,419",Veronica Maggio,Välkommen in,country/se_daily_totals.html
"16,697,331",Yasin,Nånting I Luften,country/se_daily_totals.html
"3,450,646",Kanye West,Heartless,country/se_daily_totals.html
"648,287",T.G Boogie,Get Jiggy,country/se_daily_totals.html
"19,348,972",Hov1,Lilla B,country/se_daily_totals.html
"14,186,416",23,Dreams (w/ C.Gambino),country/se_daily_totals.html
"20,261,335",Veronica Maggio,17 år,country/se_daily_totals.html
"8,219,789",Benjamin Ingrosso,Det stora röda huset (w/ Moonica Mac),country/se_daily_totals.html
"117,138,361",Victor Leksell,Svag,country/se_daily_totals.html
"25,154,796",Bolaget,Dum,country/se_daily_totals.html
"2,306,918",Tate McRae,exes,country/se_daily_totals.html
"3,718,526",Humlan Djojj,Godnattvisan (w/ Josefine Götestam),country/se_daily_totals.html
"76,636,294",Hov1,Hon dansar vidare i livet,country/se_daily_totals.html
"13,842,587",kent,Utan dina andetag,country/se_daily_totals.html
"9,887,684",Vintergatan,Babblarnas vaggvisa,country/se_daily_totals.html
"5,741,591",Tyla,Water,country/se_daily_totals.html
"15,909,571",Ant Wan,Dum,country/se_daily_totals.html
"26,708",Zara Larsson,More Than This Was,country/se_daily_totals.html
"1,838,709",Myles Smith,Solo,country/se_daily_totals.html
"20,754,003",Benjamin Ingrosso,Allt det vackra,country/se_daily_totals.html
"1,986,269",Chris Brown,Angel Numbers / Ten Toes,country/se_daily_totals.html
"26,397",Zara Larsson,The Healing,country/se_daily_totals.html
"3,562,759",Zach Bryan,Something in the Orange,country/se_daily_totals.html
"26,158",Madison Beer,Make You Mine,country/se_daily_totals.html
"14,490,342",Ant Wan,Loyal,country/se_daily_totals.html
"2,156,985",Kanye West,Homecoming (w/ Chris Martin),country/se_daily_totals.html
"5,231,607",Medina,Miss Decibel,country/se_daily_totals.html
"25,985",Reyn,Lämna mig,country/se_daily_totals.html
"863,742",Journey,Don't Stop Believin' (2022 Remaster),country/se_daily_totals.html
"17,070,130",C.Gambino,G63,country/se_daily_totals.html
"25,537",David Guetta,"Perfect (Exceeder) (w/ Mason, Princess Superstar)",country/se_daily_totals.html
"40,736,340",Rasmus Gozzi,RID MIG SOM EN DALAHÄST (w/ FRÖKEN SNUSK),country/se_daily_totals.html
"1,149,327",The Goo Goo Dolls,Iris,country/se_daily_totals.html
"17,617,316",Hooja,KOMMER DU IHÅG?,country/se_daily_totals.html
"609,751",Victor Leksell,Om jag somnar,country/se_daily_totals.html
"577,467",Fleetwood Mac,Everywhere - 2017 Remaster,country/se_daily_totals.html
"365,532",MIGI,SVAG (w/ JAE),country/se_daily_totals.html
"8,623,322",Adele,Set Fire to the Rain,country/se_daily_totals.html
"15,857,693",23,Trapper Of The Year (Intro) - Bonus Track,country/se_daily_totals.html
"25,105",girl in red,Too Much,country/se_daily_totals.html
"667,166",David Guetta,When We Were Young (The Logical Song) (w/ Kim Petras),country/se_daily_totals.html
"209,793",Dizzy,Tipsy (w/ Montana),country/se_daily_totals.html
"678,939",Richy Mitch & The Coal Miners,Evergreen,country/se_daily_totals.html
"1,192,001",Kanye West,Runaway (w/ Pusha T),country/se_daily_totals.html
"28,621,890",Oskar Linnros,Från och med Du,country/se_daily_totals.html
"91,953,205",The Weeknd,Blinding Lights,country/se_daily_totals.html
"24,560",Takida,On the line,country/se_daily_totals.html
"182,219",Ringnes,Ronny - FREAKY,country/se_daily_totals.html
"11,457,832",Don Omar,Danza Kuduro (w/ Lucenzo),country/se_daily_totals.html
"75,640,690",Avicii,Wake Me Up,country/se_daily_totals.html
"20,330,396",Veronica Maggio,Jag kommer,country/se_daily_totals.html
"13,016,575",Yasin,Trakten min,country/se_daily_totals.html
"991,516",Tracy Chapman,Fast Car,country/se_daily_totals.html
"401,193",Flo Milli,Never Lose Me,country/se_daily_totals.html
"65,946,783",Lewis Capaldi,Someone You Loved,country/se_daily_totals.html
"2,416,166",FGZ,Roma,country/se_daily_totals.html
"17,133,326",Dave,Sprinter (w/ Central Cee),country/se_daily_totals.html
"209,859",Dean Lewis,Memories,country/se_daily_totals.html
"13,567,288",AKI,När solen går ner (w/ Kapten Röd),country/se_daily_totals.html
"7,655,107",Dua Lipa,Dance The Night (From Barbie The Album),country/se_daily_totals.html
"703,293",Victor Leksell,Fotografi,country/se_daily_totals.html
"817,295",Kanye West,Father Stretch My Hands Pt. 1,country/se_daily_totals.html
"6,837,723",Ant Wan,Heartbreaker,country/se_daily_totals.html
"2,090,148",23,Trendsetter (w/ Einár),country/se_daily_totals.html
"529,150",Norlie & KKV,Långa Vägen Hem,country/se_daily_totals.html
"8,940,785",VC Barre,"Soldat (w/ Pablo Paz, takenoelz)",country/se_daily_totals.html
"47,851,142",Drake,"One Dance (w/ Wizkid, Kyla)",country/se_daily_totals.html
"184,073",Jiggz,762 (w/ Papi Santana),country/se_daily_totals.html
"2,203,837",Frank Ocean,Pink + White,country/se_daily_totals.html
"16,461,953",Taylor Swift,Anti-Hero,country/se_daily_totals.html
"1,008,722",Dire Straits,Walk Of Life,country/se_daily_totals.html
"105,561",GIMS,"SEYA (w/ SativaMusic, Morad)",country/se_daily_totals.html
"869,839",Benson Boone,Beautiful Things,country/ch_daily_totals.html
"5,822,931",Tate McRae,greedy,country/ch_daily_totals.html
"39,132",Luciano,Another Vibe (w/ Omah Lay),country/ch_daily_totals.html
"122,341",Pierre Garnier,Ceux qu'on était (w/ Star Academy),country/ch_daily_totals.html
"638,275",Natasha Bedingfield,Unwritten,country/ch_daily_totals.html
"7,214,652",iñigo quintero,Si No Estás,country/ch_daily_totals.html
"1,615,611",Teddy Swims,Lose Control,country/ch_daily_totals.html
"82,622",Mahmood,TUTA GOLD,country/ch_daily_totals.html
"33,033",Booba,Dolce Camara (w/ SDM),country/ch_daily_totals.html
"348,439",YG Marley,Praise Jah In The Moonlight,country/ch_daily_totals.html
"5,292,020",BENNETT,Vois sur ton chemin - Techno Mix,country/ch_daily_totals.html
"1,854,390",Ofenbach,Overdrive (w/ Norma Jean Martine),country/ch_daily_totals.html
"5,394,497",Kenya Grace,Strangers,country/ch_daily_totals.html
"13,566,034",Miley Cyrus,Flowers,country/ch_daily_totals.html
"27,883",Luciano,DTMS,country/ch_daily_totals.html
"4,650,492",cassö,"Prada (w/ RAYE, D-Block Europe)",country/ch_daily_totals.html
"26,563",AYLIVA,Lieb mich,country/ch_daily_totals.html
"2,284,776",Jack Harlow,Lovin On Me,country/ch_daily_totals.html
"762,261",21 Savage,redrum,country/ch_daily_totals.html
"70,340",Geolier,"I P’ ME, TU P’ TE",country/ch_daily_totals.html
"68,560",Irama,Tu No,country/ch_daily_totals.html
"24,268",skrt cobain,"schwarzer toyota (w/ Mark Forster, Ski Aggu)",country/ch_daily_totals.html
"65,431",Annalisa,Sinceramente,country/ch_daily_totals.html
"3,851,667",The Weeknd,"Popular (w/ Playboi Carti, Madonna)",country/ch_daily_totals.html
"692,356",Sophie Ellis,Bextor - Murder On The Dancefloor,country/ch_daily_totals.html
"1,914,312",GIMS,"SEYA (w/ SativaMusic, Morad)",country/ch_daily_totals.html
"485,365",Kygo,Whatever (w/ Ava Max),country/ch_daily_totals.html
"22,055",Booba,Saga,country/ch_daily_totals.html
"21,807",Bonez MC,auf alles! (w/ Nizi19),country/ch_daily_totals.html
"12,642,479",Vance Joy,Riptide,country/ch_daily_totals.html
"1,742,560",Dua Lipa,Houdini,country/ch_daily_totals.html
"20,598,273",Tom Odell,Another Love,country/ch_daily_totals.html
"2,129,979",Chris Brown,Angel Numbers / Ten Toes,country/ch_daily_totals.html
"3,615,561",Taylor Swift,Cruel Summer,country/ch_daily_totals.html
"15,171,849",David Guetta,I'm Good (Blue) (w/ Bebe Rexha),country/ch_daily_totals.html
"8,674,885",David Kushner,Daylight,country/ch_daily_totals.html
"19,961",Booba,Rebel,country/ch_daily_totals.html
"19,736",Rene Rodrigezz,Because the Night (w/ Maxim Schunk),country/ch_daily_totals.html
"4,250,812",Soolking,Casanova (w/ Gazo),country/ch_daily_totals.html
"52,383",Angelina Mango,La noia,country/ch_daily_totals.html
"104,547",Booba,6G,country/ch_daily_totals.html
"871,950",Luciano,Time,country/ch_daily_totals.html
"182,717",Luciano,What Happened,country/ch_daily_totals.html
"345,803",Luciano,Blue Porsche (w/ Niska),country/ch_daily_totals.html
"446,043",Dimitri Vegas & Like Mike,"Thank You (Not So Bad) (w/ Tiësto, Dido, W&W, Dimitri Vegas, Like Mike)",country/ch_daily_totals.html
"720,498",Noah Kahan,Stick Season,country/ch_daily_totals.html
"748,168",Ariana Grande,"yes, and?",country/ch_daily_totals.html
"2,514,366",Tyla,Water,country/ch_daily_totals.html
"926,747",The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)",country/ch_daily_totals.html
"2,223,109",Travis Scott,FE!N,country/ch_daily_totals.html
"5,180,452",Lord Huron,The Night We Met,country/ch_daily_totals.html
"10,063,899",Eminem,Mockingbird,country/ch_daily_totals.html
"26,873,228",Lewis Capaldi,Someone You Loved,country/ch_daily_totals.html
"5,224,154",Doja Cat,Paint The Town Red,country/ch_daily_totals.html
"16,449",Luciano,Kinder der Streets (w/ RAF Camora),country/ch_daily_totals.html
"35,619",Werenoi,16.02.2024,country/ch_daily_totals.html
"441,358",Alok,"LET'S GET FKD UP (w/ Mondello'G, CERES, Tribbs)",country/ch_daily_totals.html
"10,629,543",Macklemore & Ryan Lewis,"Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",country/ch_daily_totals.html
"2,182,546",Travis Scott,MY EYES,country/ch_daily_totals.html
"9,502,951",Udo Lindenberg,Komet (w/ Apache 207),country/ch_daily_totals.html
"3,680,087",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/ch_daily_totals.html
"15,296",Booba,Bénigni (w/ USKY),country/ch_daily_totals.html
"1,815,823",Jungeli,"Petit génie (w/ Imen Es, Alonzo, Abou Debeing, Lossa)",country/ch_daily_totals.html
"25,368",Booba,Sport Billy,country/ch_daily_totals.html
"39,829",Ghali,Casa Mia,country/ch_daily_totals.html
"40,687",The Kolors,UN RAGAZZO UNA RAGAZZA,country/ch_daily_totals.html
"631,209",David Guetta,When We Were Young (The Logical Song) (w/ Kim Petras),country/ch_daily_totals.html
"811,576",Dadju,I love you (w/ Tayc),country/ch_daily_totals.html
"9,042,841",Don Omar,Danza Kuduro (w/ Lucenzo),country/ch_daily_totals.html
"14,236",Booba,Abidal (w/ Sicario),country/ch_daily_totals.html
"14,228",Luciano,"Risk (w/ UZI, Sfera Ebbasta)",country/ch_daily_totals.html
"102,924",soffie,Für immer Frühling,country/ch_daily_totals.html
"329,283",Luciano,Intro,country/ch_daily_totals.html
"4,105,110",Dua Lipa,Dance The Night (From Barbie The Album),country/ch_daily_totals.html
"5,706,631",Loreen,Tattoo,country/ch_daily_totals.html
"352,536",Zerb,Mwaki (w/ Sofiya Nzau),country/ch_daily_totals.html
"295,262",Flo Milli,Never Lose Me,country/ch_daily_totals.html
"15,600,848",Harry Styles,As It Was,country/ch_daily_totals.html
"5,125,967",David Guetta,"Baby Don't Hurt Me (w/ Anne-Marie, Coi Leray)",country/ch_daily_totals.html
"13,607",Luciano,Facts,country/ch_daily_totals.html
"13,485",Luciano,Soldier (w/ Aitch),country/ch_daily_totals.html
"13,313",Luciano,Haaland (w/ Freeze corleone),country/ch_daily_totals.html
"14,068,104",Eminem,Lose Yourself,country/ch_daily_totals.html
"38,833",Mr.Rain,DUE ALTALENE,country/ch_daily_totals.html
"100,766",Rich Amiri,ONE CALL,country/ch_daily_totals.html
"88,459",Good Neighbours,Home,country/ch_daily_totals.html
"4,647,294",Matt Sassari,Give It To Me - Full Vocal Mix,country/ch_daily_totals.html
"5,488,836",Coldplay,Viva La Vida,country/ch_daily_totals.html
"3,867,457",Gunna,fukumean,country/ch_daily_totals.html
"37,289",Gazzelle,Tutto Qui,country/ch_daily_totals.html
"1,565,370",Mitski,My Love Mine All Mine,country/ch_daily_totals.html
"12,701",Luciano,Love You More (w/ Nemzzz),country/ch_daily_totals.html
"3,626,823",Adele,Set Fire to the Rain,country/ch_daily_totals.html
"11,015,396",OneRepublic,I Ain't Worried,country/ch_daily_totals.html
"2,220,571",Travis Scott,I KNOW ?,country/ch_daily_totals.html
"12,537",Olexesh,Schutzengel (w/ MEL),country/ch_daily_totals.html
"12,537",Luciano,Young And Dangerous,country/ch_daily_totals.html
"126,959",PLK,Faut pas (w/ Jul),country/ch_daily_totals.html
"35,141",Emma,APNEA,country/ch_daily_totals.html
"39,798",Booba,Signé,country/ch_daily_totals.html
"8,832,737",Eminem,Without Me,country/ch_daily_totals.html
"6,421,958",Dave,Sprinter (w/ Central Cee),country/ch_daily_totals.html
"2,985,405",Creeds,Push Up - Main Edit,country/ch_daily_totals.html
"7,009,513",Imagine Dragons,Demons,country/ch_daily_totals.html
"210,557",Michael Marcagi,Scared To Start,country/ch_daily_totals.html
"820,570",Sia,Gimme Love,country/ch_daily_totals.html
"11,857",Booba,CVBSP,country/ch_daily_totals.html
"187,403",Dafina Zeqiri,Luj (w/ Mc Kresha),country/ch_daily_totals.html
"943,217",Luciano,"WONDERFUL LIFE (w/ Hurts, 6PM RECORDS, SIRA)",country/ch_daily_totals.html
"11,750",Luciano,Intro II,country/ch_daily_totals.html
"3,611,265",Linkin Park,In the End,country/ch_daily_totals.html
"1,557,114",Bill Withers,Ain't No Sunshine,country/ch_daily_totals.html
"27,030,748",The Weeknd,Blinding Lights,country/ch_daily_totals.html
"34,990",Loredana Bertè,Pazza,country/ch_daily_totals.html
"3,146,361",The Kolors,ITALODISCO,country/ch_daily_totals.html
"9,291,145",OneRepublic,Counting Stars,country/ch_daily_totals.html
"550,852",Luciano,Familia (w/ Morad),country/ch_daily_totals.html
"17,149,776",Billie Eilish,lovely (w/ Khalid),country/ch_daily_totals.html
"11,166",Booba,"GM (w/ Evil P, Gato)",country/ch_daily_totals.html
"710,692",Don Xhoni,Lej (w/ Dhurata Dora),country/ch_daily_totals.html
"11,147",CAPO,Alles Auf Schwarz,country/ch_daily_totals.html
"5,612,314",Tiësto,Lay Low,country/ch_daily_totals.html
"862,736",YAKARY,sonnenbank.mp3,country/ch_daily_totals.html
"3,615,910",The Police,Every Breath You Take,country/ch_daily_totals.html
"16,210,648",Lost Frequencies,Where Are You Now (w/ Calum Scott),country/ch_daily_totals.html
"9,024,618",The Weeknd,Starboy (w/ Daft Punk),country/ch_daily_totals.html
"14,454,212",Elton John,"Cold Heart - PNAU Remix (w/ Dua Lipa, PNAU)",country/ch_daily_totals.html
"8,347,137",Drake,"One Dance (w/ Wizkid, Kyla)",country/ch_daily_totals.html
"2,058,936",Benson Boone,In The Stars,country/ch_daily_totals.html
"5,942,977",Felix Jaehn,Call It Love (w/ Ray Dalton),country/ch_daily_totals.html
"3,908,365",a,ha - Take on Me,country/ch_daily_totals.html
"8,079,720",Eminem,The Real Slim Shady,country/ch_daily_totals.html
"10,719",Madison Beer,Make You Mine,country/ch_daily_totals.html
"994,041",Timbaland,"The Way I Are (w/ Keri Hilson, D.O.E.)",country/ch_daily_totals.html
"778,658",Chance Peña,i am not who i was,country/ch_daily_totals.html
"1,047,354",Yamê,Bécane - A COLORS SHOW,country/ch_daily_totals.html
"804,020",Tate McRae,exes,country/ch_daily_totals.html
"10,604",Kolja Goldstein,HEIMWEH (w/ Mozzik),country/ch_daily_totals.html
"4,018,653",Arctic Monkeys,I Wanna Be Yours,country/ch_daily_totals.html
"10,555",Luciano,"Bars Afrique (w/ Stefflon Don, HoodBlaq)",country/ch_daily_totals.html
"124,423",Safraoui,"MONTENEGRO (w/ HoodBlaq, RAF Camora)",country/ch_daily_totals.html
"1,487,427",Favé,FLASHBACK (w/ Gazo),country/ch_daily_totals.html
"10,398",Sia,Dance Alone (w/ Kylie Minogue),country/ch_daily_totals.html
"298,904",PLK,Ça mène à rien (w/ Gazo),country/ch_daily_totals.html
"294,766",BILLA JOE,BUSINESS STRAIGHT (w/ Faroon),country/ch_daily_totals.html
"20,954,407",Lady Gaga,Shallow (w/ Bradley Cooper),country/ch_daily_totals.html
"718,875",Marnik,"Boyz In Paris (w/ Naeleck, VINAI)",country/ch_daily_totals.html
"2,173,913",Coldplay,Yellow,country/ch_daily_totals.html
"10,264",Summer Cem,WO BIST DU,country/ch_daily_totals.html
"10,262",¥$,"Talking / Once Again (w/ Kanye West, Ty Dolla $ign, North West)",country/ch_daily_totals.html
"161,342",Zola,Temps en temps (w/ Koba LaD),country/ch_daily_totals.html
"474,425",Drake,"Rich Baby Daddy (w/ Sexyy Red, SZA)",country/ch_daily_totals.html
"7,221,356",Sia,Unstoppable,country/ch_daily_totals.html
"3,551,013",Peggy Gou,(It Goes Like) Nanana - Edit,country/ch_daily_totals.html
"579,207",MADE,"À la Carte (w/ SHABAB, Rasa)",country/ch_daily_totals.html
"3,113,279",Metro Boomin,"Trance (w/ Travis Scott, Young Thug)",country/ch_daily_totals.html
"758,670",Akon,Smack That (w/ Eminem),country/ch_daily_totals.html
"2,817,989",Ricchi E Poveri,Sarà perché ti amo,country/ch_daily_totals.html
"973,304",Richy Mitch & The Coal Miners,Evergreen,country/ch_daily_totals.html
"6,372,903",Black Eyed Peas,I Gotta Feeling,country/ch_daily_totals.html
"30,664",Alfa,Vai!,country/ch_daily_totals.html
"9,685,255",Avicii,Wake Me Up,country/ch_daily_totals.html
"137,304",Bruno Mars,Just the Way You Are,country/ch_daily_totals.html
"10,092",Travis Scott,"Nightcrawler (w/ Swae Lee, Chief Keef)",country/ch_daily_totals.html
"2,781,155",Olivia Rodrigo,vampire,country/ch_daily_totals.html
"5,383,992",Taylor Swift,Anti-Hero,country/ch_daily_totals.html
"772,571",Creedence Clearwater Revival,Have You Ever Seen The Rain,country/ch_daily_totals.html
"27,231",Rose Villain,CLICK BOOM!,country/ch_daily_totals.html
"106,492",Werenoi,Tu connais,country/ch_daily_totals.html
"1,455,284",twocolors,"Cynical (w/ Safri Duo, Chris de Sarandy)",country/ch_daily_totals.html
"2,034,646",Luca,"Dante Spadafora - Mädchen auf dem Pferd (w/ Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer)",country/ch_daily_totals.html
"2,019,551",Bad Bunny,MONACO,country/ch_daily_totals.html
"2,391,136",Pashanim,Ms. Jackson,country/ch_daily_totals.html
"10,977,098",Gabry Ponte,"Thunder (w/ LUM!X, Prezioso)",country/ch_daily_totals.html
"7,611,870",Metro Boomin,"Creepin' (w/ The Weeknd, 21 Savage)",country/ch_daily_totals.html
"1,480,664",Marvin Gaye,Ain't No Mountain High Enough (w/ Tammi Terrell),country/ch_daily_totals.html
"2,253,794",Niklas Dee,"Not Fair (w/ Old Jim, Enny-Mae)",country/ch_daily_totals.html
"15,996,055",Imagine Dragons,Believer,country/ch_daily_totals.html
"28,177",Dargen D'Amico,Onda Alta,country/ch_daily_totals.html
"6,294,606",Alec Benjamin,Let Me Down Slowly,country/ch_daily_totals.html
"9,970,573",The Neighbourhood,Sweater Weather,country/ch_daily_totals.html
"31,451",Alessandra Amoroso,Fino a qui,country/ch_daily_totals.html
"21,185,007",Glass Animals,Heat Waves,country/ch_daily_totals.html
"4,589,164",Lost Frequencies,Are You With Me,country/ch_daily_totals.html
"1,980,112",Linkin Park,Numb,country/ch_daily_totals.html
"4,007,065",Metro Boomin,"Too Many Nights (w/ Future, Don Toliver)",country/ch_daily_totals.html
"391,447",Journey,Don't Stop Believin' (2022 Remaster),country/ch_daily_totals.html
"8,937,999",Coolio,Gangsta's Paradise (w/ L.V.),country/ch_daily_totals.html
"1,438,487",Adele,Someone Like You,country/ch_daily_totals.html
"2,813,102",Patrick Watson,Je te laisserai des mots,country/ch_daily_totals.html
"15,610,743",Ed Sheeran,Shivers,country/ch_daily_totals.html
"6,561,185",Manuel Turizo,La Bachata,country/ch_daily_totals.html
"6,867,062",TOTO,Africa,country/ch_daily_totals.html
"6,527,629",Major Lazer,"Lean On (w/ MØ, DJ Snake)",country/ch_daily_totals.html
"124,533",Luciano,Beverly Hills Freestyle,country/ch_daily_totals.html
"7,036,592",Queen,Don't Stop Me Now - Remastered 2011,country/ch_daily_totals.html
"538,959",Kanye West,Heartless,country/ch_daily_totals.html
"17,784",Il Tre,FRAGILI,country/ch_daily_totals.html
"74,229",Yung Filly,Grey,country/ch_daily_totals.html
"182,297",Elley Duhé,MONEY ON THE DASH - SPED UP (w/ Whethan),country/ch_daily_totals.html
"2,735,247",Patrick Brasca,I Hate Myself Sometimes (w/ 李浩瑋 Howard Lee),country/tw_daily_totals.html
"4,233,959",回春丹,鲜花,country/tw_daily_totals.html
"6,196,637",LE SSERAFIM,Perfect Night,country/tw_daily_totals.html
"635,909",(G)I,DLE - Super Lady,country/tw_daily_totals.html
"1,076,021",(G)I,DLE - Wife,country/tw_daily_totals.html
"16,264,281",Jung Kook,Seven (w/ Latto),country/tw_daily_totals.html
"17,450,534",承桓,我会等,country/tw_daily_totals.html
"836,720",曾瑋中,必巡 (三立戲劇《含笑食堂》片尾曲/《嘉慶君遊臺灣》片頭曲),country/tw_daily_totals.html
"2,566,953",Bestards,離開的一路上,country/tw_daily_totals.html
"7,742,800",Taylor Swift,Cruel Summer,country/tw_daily_totals.html
"7,794,274",V,Love Me Again,country/tw_daily_totals.html
"3,905,657",aespa,Drama,country/tw_daily_totals.html
"4,763,732",Tate McRae,greedy,country/tw_daily_totals.html
"310,695",TWICE,I GOT YOU,country/tw_daily_totals.html
"4,712,164",Patrick Brasca,3am - Demo Ver.,country/tw_daily_totals.html
"13,243,586",(G)I,DLE - Queencard,country/tw_daily_totals.html
"10,226,242",卢卢快闭嘴,字字句句,country/tw_daily_totals.html
"2,735,688",斑恩Ben,喜歡你,country/tw_daily_totals.html
"10,698,226",YOASOBI,アイドル,country/tw_daily_totals.html
"2,363,255",张妙格,我期待的不是雪（Điều Anh Mong Đợi Không Phải Là Tuyết）,country/tw_daily_totals.html
"18,044,511",陳華,想和你看五月的晚霞,country/tw_daily_totals.html
"35,329,777",Bestards,不是因為天氣晴朗才愛你,country/tw_daily_totals.html
"44,211,952",高爾宣 OSN,Without You,country/tw_daily_totals.html
"10,275,838",IVE,I AM,country/tw_daily_totals.html
"9,747,620",NewJeans,Super Shy,country/tw_daily_totals.html
"8,600,878",告五人,一念之間,country/tw_daily_totals.html
"4,213,945",elijah woods,"24/7, 365",country/tw_daily_totals.html
"39,294,414",WeiBird,"如果可以 - 電影""月老""主題曲",country/tw_daily_totals.html
"1,205,158",J.Tajor,Like I Do,country/tw_daily_totals.html
"5,374,704",JENNIE,You & Me,country/tw_daily_totals.html
"15,430,316",NewJeans,OMG,country/tw_daily_totals.html
"33,126,237",告五人,披星戴月的想你,country/tw_daily_totals.html
"762,353",IU,Love wins all,country/tw_daily_totals.html
"19,012,616",Jay Chou,晴天,country/tw_daily_totals.html
"19,250,087",告五人,愛人錯過,country/tw_daily_totals.html
"790,702",NMIXX,DASH,country/tw_daily_totals.html
"14,693,467",Xiao Bing Chih,毒藥,country/tw_daily_totals.html
"497,638",Cyndi Wang,感情用事,country/tw_daily_totals.html
"14,205,725",Jay Chou,擱淺,country/tw_daily_totals.html
"3,784,881",IVE,Baddie,country/tw_daily_totals.html
"17,602,662",Bestards,我就想你,country/tw_daily_totals.html
"5,046,020",Jung Kook,3D (w/ Jack Harlow),country/tw_daily_totals.html
"7,946,399",政学Zed,X - 是你.,country/tw_daily_totals.html
"2,152,971",BABYMONSTER,BATTER UP,country/tw_daily_totals.html
"455,182",Creepy Nuts,Bling-Bang-Bang-Born,country/tw_daily_totals.html
"5,223,220",V,Slow Dancing,country/tw_daily_totals.html
"469,311",Firdhaus,在加納共和國離婚 (w/ DIOR 大穎),country/tw_daily_totals.html
"8,483,964",Nicky Lee,想太多,country/tw_daily_totals.html
"7,866,570",Capper,雪 Distance (w/ RollFlash),country/tw_daily_totals.html
"9,714,475",Jay Chou,說好不哭 (w/ Ashin Chen),country/tw_daily_totals.html
"81,939",Energy,分合,country/tw_daily_totals.html
"2,883,147",周星星,毒药,country/tw_daily_totals.html
"877,745",ITZY,UNTOUCHABLE,country/tw_daily_totals.html
"9,387,159",LE SSERAFIM,ANTIFRAGILE,country/tw_daily_totals.html
"26,653,804",EggPlantEgg,閣愛妳一擺,country/tw_daily_totals.html
"1,293,319",UMI,wherever u r (w/ V),country/tw_daily_totals.html
"6,333,225",Miley Cyrus,Flowers,country/tw_daily_totals.html
"15,381,653",Justin Bieber,Ghost,country/tw_daily_totals.html
"515,622",告五人,我想要佔據你,country/tw_daily_totals.html
"1,046,173",芒果醬 Mango Jump,我喜歡你,country/tw_daily_totals.html
"4,030,894",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/tw_daily_totals.html
"27,442,432",The Kid LAROI,Stay (w/ Justin Bieber),country/tw_daily_totals.html
"4,515,203",Nicky Lee,圍牆,country/tw_daily_totals.html
"14,558,824",NewJeans,Ditto,country/tw_daily_totals.html
"2,974,979",Jung Kook,Standing Next to You,country/tw_daily_totals.html
"1,865,502",郑润泽,瞬,country/tw_daily_totals.html
"151,707",EggPlantEgg,愛情你比我想的閣較偉大 (《當男人戀愛時》電影主題曲),country/tw_daily_totals.html
"13,624,249",Ed Sheeran,Shivers,country/tw_daily_totals.html
"25,850,078",Vicky Chen,炙愛 - 女聲版,country/tw_daily_totals.html
"18,471,039",颜人中,有些,country/tw_daily_totals.html
"13,773,021",YOASOBI,夜に駆ける,country/tw_daily_totals.html
"963,725",The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)",country/tw_daily_totals.html
"6,147,828",LE SSERAFIM,UNFORGIVEN (w/ Nile Rodgers),country/tw_daily_totals.html
"1,862,917",Ed Sheeran,Eyes Closed,country/tw_daily_totals.html
"2,939,878",YOASOBI,勇者,country/tw_daily_totals.html
"897,975",Ariana Grande,"yes, and?",country/tw_daily_totals.html
"39,731,585",Ren Ran,飞鸟和蝉,country/tw_daily_totals.html
"29,462,169",Fish Leong,慢冷,country/tw_daily_totals.html
"10,864,433",YOASOBI,群青,country/tw_daily_totals.html
"237,909",ZQS,这是你期盼的长大吗,country/tw_daily_totals.html
"5,631,192",en,嚣张,country/tw_daily_totals.html
"39,026,529",Eric Chou,怎麼了,country/tw_daily_totals.html
"25,342,887",告五人,好不容易 (《華燈初上》片尾曲),country/tw_daily_totals.html
"18,476,758",高爾宣 OSN,最後一次,country/tw_daily_totals.html
"13,329,479",Cyndi Wang,當你,country/tw_daily_totals.html
"17,720,327",阿冗,你的答案,country/tw_daily_totals.html
"129,047",TWS,plot twist,country/tw_daily_totals.html
